Wembo Nyama,0
Kole,0
Pania Mutombo,0
Minga,0.000302762886428161
Lusambo,0
Dikungu,0.000364551725971129
Vanga Kete,0
Lodja,0
Omendjadi,0
Djalo Djeka,0
Katako Kombe,0
Bena Dibele,0
Kamiji,0
Tshitenge,0.00441800774728336
Miabi,0.00222758605068098
Ngandajika,0.00337970697331474
Mulumba,0
Tshilenge,0
Cilundu,0
Lubao,0
Kalonda Est,0
Kabinda,0.000364733158875658
Ludimbi Lukula,0
Kalambayi Kabanga,0.000256036193044887
Makota,0.0464436274058134
Mwene Ditu,0.00264517836970407
Wikong,0
Luputa,0.000311143798340003
Kanda Kanda,0
Bonzola,0.0676556435933922
Dibindi,0.212790270346631
Kansele,0
Muya,0
Diulu,0
Bipemba,0
Mpokolo,0
Nzaba,0
Kabeya Kamuanga,0
Mukumbi,0.000669114283066282
Lukelenge,0
Tshishimbi,0.00147735593938332
Lubilanji,0
Kamana,0
Kasansa,0
Bibanga,0.00155616199424694
Kalenda,0
Tshofa,0
Pimu,0
Nyanga,0
Kalonda Ouest,0.00923892415408674
Kamonia,0.00210495400929492
Mutena,0
Banga Lubaka,0
Kamwesha,0.00215194313110447
Mweka,0
Moba,0
Bogosenubia,0
Moanda,0.000815142477767526
Kitona,0
Boma,0.00715989385690602
Boma Bungu,0.000383618370343453
Seke-Banza,0
Inga,0
Lukula,0
Tshela,0
Vaku,0
Kizu,0
Kibunzi,0
Luozi,0
Kimpangu,0
Ngidinga,0
Boko-Kivulu,0.00100525103539189
Mbanza-Ngungu,0.0140997377001649
Kwilu-Ngongo,0
Kisantu,0
Mikope,0
Oshwe,0
Bosobe,0
Bokoro,0
Masi-Manimba,0
Yasa-Bonga,0
Idiofa,0
Ipamu,0
Koshibanda,0
Kingandu,0.0022710750614099
Bulungu,0
Bagata,0
Bandundu,0.0329988066721374
Kajiji,0
Kikwit-Nord,0.010508272445578
Lusanga,0
Feshi,0
Wamba Lwadi,0
Panzi,0
Tembo,0
Moanza,0.000151241226669774
Kimbau,0
Kenge,0
Boko,0
Viadana,0.000240048822478088
Poko,0
Basali,0
Basoko,0
Bengamisa,0
Yakusu,0
Yahisuli,0
Yabaondo,0
Isangi,0
Yaleko,0
Banalia,5.80532759753137e-05
Bafwasende,0
Bafwagbogbo,0.000111387959908427
Buta,0
Titule,0
Ganga,0
Vanga,0.000930137089271197
Djuma,0
Sia,0
Mungindu,0
Kimputu,0
Mosango,0
Pay Kongila,0
Matadi,0.0466235983040013
Nzanza,0
Ndjili,5.63489040793314
Mont Ngafula I,0.087223702933802
Biyela,0.223995220392185
Kikimi,0.0743921294679583
Lemba,3.47779325493885
Matete,6.56102246981343
Kisenso,3.65405827974017
Lingwala,4.18685436361188
Barumbu,3.78602729392789
Kinshasa,5.63881506157483
Limete,3.14135014885391
Kalamu II,4.87300571032261
Kalamu I,4.26622436174241
Bumbu,6.655809687006
Makala,2.90617850176274
Ngaba,4.65838738851525
Bandalungwa,4.57135395530616
Selembao,1.93573283156146
Masina I,0.966233018019756
Kintambo,2.75389847382508
Kasa-Vubu,6.05639917126062
Ngiri-Ngiri,9.24216220388041
Binza Meteo,1.00170007781534
Binza Ozone,1.04480722078761
Kikongo,0
Mont Ngafula II,0.317395935749851
Sona-Bata,0
Nsele,0.0218032551130822
Kanzala,0.0132698978867228
Tshikapa,0.00177256073119751
Kingasani,2.98218444735323
Kimbanseke,1.46143259387204
Bwamanda,0
Kungu,0
Loko,0
Bangabola,0
Boso Mondanda,0
Budjala,0
Binga,0
Yamaluka,0
Boso Manzi,0.00017288640645382
Karawa,0
Bominenge,0
Gemena,0
Mbaya,0
Bulu,0
Tandala,0
Kibombo,0.00119248166465889
Kindu,0.00409914302020657
Alunguli,0
Kokolo,1.58707600436775
Police,12.0280681242165
